group;word;z_score;jsd;svm_accuracy
sowjet_migration_nb;soziale;-2,00;0,49;1,00
sowjet_migration_nb;mich;1,98;0,49;1,00
sowjet_migration_nb;jahren;1,97;0,49;1,00
sowjet_migration_nb;noch;1,97;0,49;1,00
sowjet_migration_nb;wurde;1,96;0,49;1,00
suedeuropa_migration_nb;hintergrund;-5,87;0,50;1,00
suedeuropa_migration_nb;familie;5,78;0,50;1,00
suedeuropa_migration_nb;aus;5,29;0,50;1,00
suedeuropa_migration_nb;war;-5,01;0,50;1,00
suedeuropa_migration_nb;könnte;-4,70;0,50;1,00
suedeuropa_migration_nb;ihre;4,58;0,50;1,00
suedeuropa_migration_nb;geprägt;-4,32;0,50;1,00
suedeuropa_migration_nb;die;4,29;0,50;1,00
suedeuropa_migration_nb;sein;-4,16;0,50;1,00
suedeuropa_migration_nb;wurzeln;4,09;0,50;1,00
suedeuropa_migration_nb;mann;-3,86;0,50;1,00
suedeuropa_migration_nb;oder;-3,76;0,50;1,00
suedeuropa_migration_nb;ein;-3,64;0,50;1,00
suedeuropa_migration_nb;das;3,43;0,50;1,00
suedeuropa_migration_nb;deutschland;3,42;0,50;1,00
suedeuropa_migration_nb;aufgewachsen;-3,33;0,50;1,00
suedeuropa_migration_nb;stammt;3,25;0,50;1,00
suedeuropa_migration_nb;wert;-3,20;0,50;1,00
suedeuropa_migration_nb;dem;-3,19;0,50;1,00
suedeuropa_migration_nb;vielleicht;-3,19;0,50;1,00
suedeuropa_migration_nb;mich;3,15;0,50;1,00
suedeuropa_migration_nb;stil;3,14;0,50;1,00
suedeuropa_migration_nb;ihrer;3,10;0,50;1,00
suedeuropa_migration_nb;ihr;3,09;0,50;1,00
suedeuropa_migration_nb;ursprünglich;3,06;0,50;1,00
suedeuropa_migration_nb;beispiel;-3,04;0,50;1,00
suedeuropa_migration_nb;eines;-2,99;0,50;1,00
suedeuropa_migration_nb;kann;-2,99;0,50;1,00
suedeuropa_migration_nb;italien;2,96;0,50;1,00
suedeuropa_migration_nb;meine;2,91;0,50;1,00
suedeuropa_migration_nb;haar;2,90;0,50;1,00
suedeuropa_migration_nb;manchmal;2,87;0,50;1,00
suedeuropa_migration_nb;kultur;2,87;0,50;1,00
suedeuropa_migration_nb;legt;-2,86;0,50;1,00
suedeuropa_migration_nb;augen;2,80;0,50;1,00
suedeuropa_migration_nb;auf;-2,68;0,50;1,00
suedeuropa_migration_nb;spanien;2,63;0,50;1,00
suedeuropa_migration_nb;waren;-2,61;0,50;1,00
suedeuropa_migration_nb;sie;2,60;0,50;1,00
suedeuropa_migration_nb;haut;2,59;0,50;1,00
suedeuropa_migration_nb;wird;2,59;0,50;1,00
suedeuropa_migration_nb;man;-2,55;0,50;1,00
suedeuropa_migration_nb;sind;2,55;0,50;1,00
suedeuropa_migration_nb;möglicherweise;-2,54;0,50;1,00
suedeuropa_migration_nb;beschreibung;-2,50;0,50;1,00
suedeuropa_migration_nb;eltern;2,50;0,50;1,00
suedeuropa_migration_nb;selbst;2,49;0,50;1,00
suedeuropa_migration_nb;aussehen;-2,48;0,50;1,00
suedeuropa_migration_nb;eher;-2,45;0,50;1,00
suedeuropa_migration_nb;sowohl;2,45;0,50;1,00
suedeuropa_migration_nb;verbindung;2,41;0,50;1,00
suedeuropa_migration_nb;hemd;-2,39;0,50;1,00
suedeuropa_migration_nb;kontext;-2,39;0,50;1,00
suedeuropa_migration_nb;wie;-2,39;0,50;1,00
suedeuropa_migration_nb;geschichten;2,38;0,50;1,00
suedeuropa_migration_nb;liebe;2,38;0,50;1,00
suedeuropa_migration_nb;deutsch;2,33;0,50;1,00
suedeuropa_migration_nb;beruf;-2,30;0,50;1,00
suedeuropa_migration_nb;beschreiben;-2,30;0,50;1,00
suedeuropa_migration_nb;typisch;-2,26;0,50;1,00
suedeuropa_migration_nb;der;-2,24;0,50;1,00
suedeuropa_migration_nb;meiner;2,22;0,50;1,00
suedeuropa_migration_nb;person;2,21;0,50;1,00
suedeuropa_migration_nb;genauer;2,19;0,50;1,00
suedeuropa_migration_nb;werden;-2,19;0,50;1,00
suedeuropa_migration_nb;des;-2,16;0,50;1,00
suedeuropa_migration_nb;zeigt;-2,15;0,50;1,00
suedeuropa_migration_nb;stammen;2,14;0,50;1,00
suedeuropa_migration_nb;tief;2,14;0,50;1,00
suedeuropa_migration_nb;dunkle;2,14;0,50;1,00
suedeuropa_migration_nb;stadt;-2,10;0,50;1,00
suedeuropa_migration_nb;mir;2,10;0,50;1,00
suedeuropa_migration_nb;einer;-2,03;0,50;1,00
suedeuropa_migration_nb;sprechen;2,02;0,50;1,00
suedeuropa_migration_nb;beschrieben;-2,02;0,50;1,00
suedeuropa_migration_nb;gut;-2,02;0,50;1,00
suedeuropa_migration_nb;schätzt;-2,02;0,50;1,00
suedeuropa_migration_nb;könnten;-2,02;0,50;1,00
suedeuropa_migration_nb;meist;-2,02;0,50;1,00
suedeuropa_migration_nb;zum;-2,02;0,50;1,00
suedeuropa_migration_nb;irgendwo;-2,01;0,50;1,00
suedeuropa_migration_nb;land;2,00;0,50;1,00
suedeuropa_migration_nb;mischung;1,98;0,50;1,00
westeuropa_migration_mann;hintergrund;-5,67;0,44;1,00
westeuropa_migration_mann;war;-5,19;0,44;1,00
westeuropa_migration_mann;einer;-4,72;0,44;1,00
westeuropa_migration_mann;aus;4,71;0,44;1,00
westeuropa_migration_mann;deutschland;4,55;0,44;1,00
westeuropa_migration_mann;land;4,54;0,44;1,00
westeuropa_migration_mann;familie;4,41;0,44;1,00
westeuropa_migration_mann;wurzeln;3,97;0,44;1,00
westeuropa_migration_mann;frankreich;3,91;0,44;1,00
westeuropa_migration_mann;seine;3,78;0,44;1,00
westeuropa_migration_mann;anderen;3,77;0,44;1,00
westeuropa_migration_mann;eltern;3,75;0,44;1,00
westeuropa_migration_mann;westdeutschland;-3,64;0,44;1,00
westeuropa_migration_mann;dem;-3,56;0,44;1,00
westeuropa_migration_mann;vater;-3,53;0,44;1,00
westeuropa_migration_mann;stammen;3,31;0,44;1,00
westeuropa_migration_mann;ursprünglich;3,15;0,44;1,00
westeuropa_migration_mann;spanien;3,11;0,44;1,00
westeuropa_migration_mann;stammt;3,09;0,44;1,00
westeuropa_migration_mann;stadt;-3,09;0,44;1,00
westeuropa_migration_mann;wert;-2,97;0,44;1,00
westeuropa_migration_mann;der;-2,96;0,44;1,00
westeuropa_migration_mann;legt;-2,91;0,44;1,00
westeuropa_migration_mann;italien;2,88;0,44;1,00
westeuropa_migration_mann;haut;2,82;0,44;1,00
westeuropa_migration_mann;werden;-2,82;0,44;1,00
westeuropa_migration_mann;lebt;2,78;0,44;1,00
westeuropa_migration_mann;selbst;2,74;0,44;1,00
westeuropa_migration_mann;mitte;-2,71;0,44;1,00
westeuropa_migration_mann;vielleicht;-2,63;0,44;1,00
westeuropa_migration_mann;aufgewachsen;-2,60;0,44;1,00
westeuropa_migration_mann;zwei;2,60;0,44;1,00
westeuropa_migration_mann;waren;-2,58;0,44;1,00
westeuropa_migration_mann;fußball;-2,57;0,44;1,00
westeuropa_migration_mann;mutter;-2,50;0,44;1,00
westeuropa_migration_mann;die;-2,48;0,44;1,00
westeuropa_migration_mann;ingenieur;-2,48;0,44;1,00
westeuropa_migration_mann;typischen;-2,48;0,44;1,00
westeuropa_migration_mann;beispielsweise;2,47;0,44;1,00
westeuropa_migration_mann;kultur;2,47;0,44;1,00
westeuropa_migration_mann;deutsch;2,46;0,44;1,00
westeuropa_migration_mann;interesse;-2,44;0,44;1,00
westeuropa_migration_mann;kontext;-2,44;0,44;1,00
westeuropa_migration_mann;auf;-2,43;0,44;1,00
westeuropa_migration_mann;bodenständig;-2,39;0,44;1,00
westeuropa_migration_mann;köln;-2,39;0,44;1,00
westeuropa_migration_mann;regionale;-2,39;0,44;1,00
westeuropa_migration_mann;meine;2,35;0,44;1,00
westeuropa_migration_mann;meist;-2,30;0,44;1,00
westeuropa_migration_mann;seines;2,30;0,44;1,00
westeuropa_migration_mann;geprägt;-2,29;0,44;1,00
westeuropa_migration_mann;sprache;2,26;0,44;1,00
westeuropa_migration_mann;herkunft;2,24;0,44;1,00
westeuropa_migration_mann;hemd;-2,23;0,44;1,00
westeuropa_migration_mann;braune;2,20;0,44;1,00
westeuropa_migration_mann;beschreiben;-2,15;0,44;1,00
westeuropa_migration_mann;kleinen;-2,15;0,44;1,00
westeuropa_migration_mann;beschreibung;-2,13;0,44;1,00
westeuropa_migration_mann;leben;2,13;0,44;1,00
westeuropa_migration_mann;deutschlands;-2,05;0,44;1,00
westeuropa_migration_mann;keine;-2,05;0,44;1,00
westeuropa_migration_mann;nachkriegszeit;-2,05;0,44;1,00
westeuropa_migration_mann;soziale;-2,05;0,44;1,00
westeuropa_migration_mann;gearbeitet;-2,05;0,44;1,00
westeuropa_migration_mann;irgendwo;-2,05;0,44;1,00
westeuropa_migration_mann;mittelständischen;-2,05;0,44;1,00
westeuropa_migration_mann;dessen;2,04;0,44;1,00
westeuropa_migration_mann;jemand;2,04;0,44;1,00
westeuropa_migration_mann;augen;2,02;0,44;1,00
westeuropa_migration_mann;des;-1,98;0,44;1,00
westeuropa_migration_mann;typisch;-1,98;0,44;1,00
jugoslawien_migration_nb;familie;5,84;0,49;1,00
jugoslawien_migration_nb;oder;-5,52;0,49;1,00
jugoslawien_migration_nb;könnte;-5,15;0,49;1,00
jugoslawien_migration_nb;war;-5,04;0,49;1,00
jugoslawien_migration_nb;aufgewachsen;-5,02;0,49;1,00
jugoslawien_migration_nb;hintergrund;-4,92;0,49;1,00
jugoslawien_migration_nb;ihre;4,85;0,49;1,00
jugoslawien_migration_nb;deutschland;4,70;0,49;1,00
jugoslawien_migration_nb;ehemaligen;4,55;0,49;1,00
jugoslawien_migration_nb;sein;-4,51;0,49;1,00
jugoslawien_migration_nb;aus;4,46;0,49;1,00
jugoslawien_migration_nb;mann;-4,46;0,49;1,00
jugoslawien_migration_nb;sie;4,32;0,49;1,00
jugoslawien_migration_nb;einem;-4,11;0,49;1,00
jugoslawien_migration_nb;wurzeln;3,80;0,49;1,00
jugoslawien_migration_nb;vielleicht;-3,74;0,49;1,00
jugoslawien_migration_nb;mutter;-3,67;0,49;1,00
jugoslawien_migration_nb;westdeutschland;-3,62;0,49;1,00
jugoslawien_migration_nb;einer;-3,54;0,49;1,00
jugoslawien_migration_nb;mich;3,53;0,49;1,00
jugoslawien_migration_nb;ein;-3,48;0,49;1,00
jugoslawien_migration_nb;vater;-3,46;0,49;1,00
jugoslawien_migration_nb;ihrer;3,38;0,49;1,00
jugoslawien_migration_nb;geschichten;3,34;0,49;1,00
jugoslawien_migration_nb;zwischen;3,30;0,49;1,00
jugoslawien_migration_nb;name;3,27;0,49;1,00
jugoslawien_migration_nb;die;3,25;0,49;1,00
jugoslawien_migration_nb;eines;-3,21;0,49;1,00
jugoslawien_migration_nb;des;3,21;0,49;1,00
jugoslawien_migration_nb;wert;-3,19;0,49;1,00
jugoslawien_migration_nb;eltern;3,16;0,49;1,00
jugoslawien_migration_nb;geprägt;-3,09;0,49;1,00
jugoslawien_migration_nb;stammt;3,05;0,49;1,00
jugoslawien_migration_nb;beispiel;-3,00;0,49;1,00
jugoslawien_migration_nb;legt;-2,88;0,49;1,00
jugoslawien_migration_nb;das;2,83;0,49;1,00
jugoslawien_migration_nb;nicht;2,70;0,49;1,00
jugoslawien_migration_nb;kleinen;-2,64;0,49;1,00
jugoslawien_migration_nb;man;-2,56;0,49;1,00
jugoslawien_migration_nb;möglicherweise;-2,56;0,49;1,00
jugoslawien_migration_nb;uns;-2,56;0,49;1,00
jugoslawien_migration_nb;geschichte;2,55;0,49;1,00
jugoslawien_migration_nb;beschreibung;-2,55;0,49;1,00
jugoslawien_migration_nb;hemd;-2,55;0,49;1,00
jugoslawien_migration_nb;interesse;-2,55;0,49;1,00
jugoslawien_migration_nb;kleinstadt;-2,55;0,49;1,00
jugoslawien_migration_nb;mitte;-2,54;0,49;1,00
jugoslawien_migration_nb;stadt;-2,51;0,49;1,00
jugoslawien_migration_nb;verwendet;2,48;0,49;1,00
jugoslawien_migration_nb;eher;-2,46;0,49;1,00
jugoslawien_migration_nb;meiner;2,42;0,49;1,00
jugoslawien_migration_nb;während;2,42;0,49;1,00
jugoslawien_migration_nb;mir;2,41;0,49;1,00
jugoslawien_migration_nb;1990er;2,40;0,49;1,00
jugoslawien_migration_nb;modernen;2,40;0,49;1,00
jugoslawien_migration_nb;beruf;-2,37;0,49;1,00
jugoslawien_migration_nb;beschreiben;-2,37;0,49;1,00
jugoslawien_migration_nb;waren;-2,34;0,49;1,00
jugoslawien_migration_nb;sich;2,33;0,49;1,00
jugoslawien_migration_nb;aussehen;-2,32;0,49;1,00
jugoslawien_migration_nb;deutsch;2,32;0,49;1,00
jugoslawien_migration_nb;person;2,32;0,49;1,00
jugoslawien_migration_nb;manchmal;2,28;0,49;1,00
jugoslawien_migration_nb;ihr;2,25;0,49;1,00
jugoslawien_migration_nb;nur;2,25;0,49;1,00
jugoslawien_migration_nb;reichen;2,23;0,49;1,00
jugoslawien_migration_nb;perspektive;2,22;0,49;1,00
jugoslawien_migration_nb;bei;-2,19;0,49;1,00
jugoslawien_migration_nb;arbeitete;-2,16;0,49;1,00
jugoslawien_migration_nb;obwohl;2,13;0,49;1,00
jugoslawien_migration_nb;ursprünglich;2,13;0,49;1,00
jugoslawien_migration_nb;stammen;2,12;0,49;1,00
jugoslawien_migration_nb;wird;2,12;0,49;1,00
jugoslawien_migration_nb;etwa;-2,11;0,49;1,00
jugoslawien_migration_nb;kulturelle;-2,03;0,49;1,00
jugoslawien_migration_nb;beschrieben;-2,03;0,49;1,00
jugoslawien_migration_nb;damals;-2,03;0,49;1,00
jugoslawien_migration_nb;deutschlands;-2,03;0,49;1,00
jugoslawien_migration_nb;kindheit;-2,03;0,49;1,00
jugoslawien_migration_nb;prägung;-2,03;0,49;1,00
jugoslawien_migration_nb;würde;-2,03;0,49;1,00
jugoslawien_migration_nb;zeigt;-2,02;0,49;1,00
jugoslawien_migration_nb;deutschen;2,02;0,49;1,00
jugoslawien_migration_nb;mehr;2,02;0,49;1,00
jugoslawien_migration_nb;traditionellen;2,02;0,49;1,00
jugoslawien_migration_nb;vielen;2,02;0,49;1,00
jugoslawien_migration_nb;werden;-1,99;0,49;1,00
jugoslawien_migration_nb;kultur;1,99;0,49;1,00
jugoslawien_migration_nb;kann;-1,99;0,49;1,00
jugoslawien_migration_nb;vor;-1,99;0,49;1,00
jugoslawien_migration_nb;wenn;-1,99;0,49;1,00
jugoslawien_migration_nb;selbst;1,98;0,49;1,00
jugoslawien_migration_nb;tief;1,98;0,49;1,00
jugoslawien_migration_nb;verschiedenen;1,98;0,49;1,00
sowjet_migration_frau;sie;7,23;0,46;1,00
sowjet_migration_frau;ihre;6,69;0,46;1,00
sowjet_migration_frau;hintergrund;-5,40;0,46;1,00
sowjet_migration_frau;aufgewachsen;-5,22;0,46;1,00
sowjet_migration_frau;ein;-4,82;0,46;1,00
sowjet_migration_frau;familie;4,80;0,46;1,00
sowjet_migration_frau;mann;-4,42;0,46;1,00
sowjet_migration_frau;oder;-4,27;0,46;1,00
sowjet_migration_frau;sein;-4,00;0,46;1,00
sowjet_migration_frau;deutschland;3,95;0,46;1,00
sowjet_migration_frau;ehemaligen;3,79;0,46;1,00
sowjet_migration_frau;person;-3,71;0,46;1,00
sowjet_migration_frau;ihrer;3,60;0,46;1,00
sowjet_migration_frau;vielleicht;-3,58;0,46;1,00
sowjet_migration_frau;auf;-3,47;0,46;1,00
sowjet_migration_frau;könnte;-3,24;0,46;1,00
sowjet_migration_frau;jahren;3,10;0,46;1,00
sowjet_migration_frau;nach;3,07;0,46;1,00
sowjet_migration_frau;geschichten;3,04;0,46;1,00
sowjet_migration_frau;ihr;3,04;0,46;1,00
sowjet_migration_frau;wert;-3,04;0,46;1,00
sowjet_migration_frau;vater;-2,95;0,46;1,00
sowjet_migration_frau;geboren;2,88;0,46;1,00
sowjet_migration_frau;wir;2,75;0,46;1,00
sowjet_migration_frau;legt;-2,75;0,46;1,00
sowjet_migration_frau;als;2,48;0,46;1,00
sowjet_migration_frau;hauptfigur;-2,42;0,46;1,00
sowjet_migration_frau;anderen;2,40;0,46;1,00
sowjet_migration_frau;werden;-2,38;0,46;1,00
sowjet_migration_frau;bei;-2,37;0,46;1,00
sowjet_migration_frau;kleidung;-2,37;0,46;1,00
sowjet_migration_frau;kleinstadt;-2,37;0,46;1,00
sowjet_migration_frau;leben;2,36;0,46;1,00
sowjet_migration_frau;späten;2,34;0,46;1,00
sowjet_migration_frau;stärke;2,34;0,46;1,00
sowjet_migration_frau;kindheit;2,33;0,46;1,00
sowjet_migration_frau;wenn;-2,32;0,46;1,00
sowjet_migration_frau;klar;-2,29;0,46;1,00
sowjet_migration_frau;fiktive;2,28;0,46;1,00
sowjet_migration_frau;land;2,28;0,46;1,00
sowjet_migration_frau;seiner;-2,25;0,46;1,00
sowjet_migration_frau;eine;2,23;0,46;1,00
sowjet_migration_frau;mutter;-2,20;0,46;1,00
sowjet_migration_frau;typisch;-2,15;0,46;1,00
sowjet_migration_frau;nicht;2,15;0,46;1,00
sowjet_migration_frau;gearbeitet;-2,14;0,46;1,00
sowjet_migration_frau;augen;2,13;0,46;1,00
sowjet_migration_frau;der;2,10;0,46;1,00
sowjet_migration_frau;beschreiben;-2,08;0,46;1,00
sowjet_migration_frau;beschreibung;-2,05;0,46;1,00
sowjet_migration_frau;hauch;2,04;0,46;1,00
sowjet_migration_frau;nennen;2,04;0,46;1,00
sowjet_migration_frau;vielen;2,04;0,46;1,00
sowjet_migration_frau;beispiel;-2,03;0,46;1,00
sowjet_migration_frau;anfang;2,01;0,46;1,00
sowjet_migration_frau;ganz;-2,01;0,46;1,00
sowjet_migration_frau;jugend;-2,01;0,46;1,00
sowjet_migration_frau;pragmatisch;-2,01;0,46;1,00
sowjet_migration_frau;schätzt;-2,01;0,46;1,00
sowjet_migration_frau;würde;-2,01;0,46;1,00
sowjet_migration_frau;hallo;-2,01;0,46;1,00
sowjet_migration_frau;teil;2,01;0,46;1,00
sowjet_migration_frau;name;2,00;0,46;1,00
sowjet_migration_frau;ingenieur;-2,00;0,46;1,00
sowjet_migration_frau;könnten;-2,00;0,46;1,00
sowjet_migration_frau;wie;-1,98;0,46;1,00
westdeutsch_hintergrund_nb;könnte;-4,16;0,45;1,00
westdeutsch_hintergrund_nb;person;4,00;0,45;1,00
westdeutsch_hintergrund_nb;vater;-3,80;0,45;1,00
westdeutsch_hintergrund_nb;mann;-3,80;0,45;1,00
westdeutsch_hintergrund_nb;sein;-3,72;0,45;1,00
westdeutsch_hintergrund_nb;sie;3,70;0,45;1,00
westdeutsch_hintergrund_nb;ein;-3,62;0,45;1,00
westdeutsch_hintergrund_nb;mutter;-3,50;0,45;1,00
westdeutsch_hintergrund_nb;nicht;3,38;0,45;1,00
westdeutsch_hintergrund_nb;westdeutschland;-3,32;0,45;1,00
westdeutsch_hintergrund_nb;einem;-3,24;0,45;1,00
westdeutsch_hintergrund_nb;vielleicht;-3,20;0,45;1,00
westdeutsch_hintergrund_nb;eines;-3,11;0,45;1,00
westdeutsch_hintergrund_nb;deutschland;-2,96;0,45;1,00
westdeutsch_hintergrund_nb;schon;2,87;0,45;1,00
westdeutsch_hintergrund_nb;ihre;2,85;0,45;1,00
westdeutsch_hintergrund_nb;die;2,84;0,45;1,00
westdeutsch_hintergrund_nb;kann;-2,78;0,45;1,00
westdeutsch_hintergrund_nb;vor;-2,78;0,45;1,00
westdeutsch_hintergrund_nb;sich;2,74;0,45;1,00
westdeutsch_hintergrund_nb;mich;2,63;0,45;1,00
westdeutsch_hintergrund_nb;name;2,59;0,45;1,00
westdeutsch_hintergrund_nb;stil;2,54;0,45;1,00
westdeutsch_hintergrund_nb;fußball;-2,48;0,45;1,00
westdeutsch_hintergrund_nb;uns;-2,48;0,45;1,00
westdeutsch_hintergrund_nb;kontext;-2,47;0,45;1,00
westdeutsch_hintergrund_nb;merkmale;-2,47;0,45;1,00
westdeutsch_hintergrund_nb;ihrer;2,47;0,45;1,00
westdeutsch_hintergrund_nb;nach;-2,47;0,45;1,00
westdeutsch_hintergrund_nb;offen;2,46;0,45;1,00
westdeutsch_hintergrund_nb;mittelgroßen;2,46;0,45;1,00
westdeutsch_hintergrund_nb;ingenieur;-2,39;0,45;1,00
westdeutsch_hintergrund_nb;meist;-2,35;0,45;1,00
westdeutsch_hintergrund_nb;beispiel;-2,34;0,45;1,00
westdeutsch_hintergrund_nb;einer;2,30;0,45;1,00
westdeutsch_hintergrund_nb;regionale;-2,30;0,45;1,00
westdeutsch_hintergrund_nb;interesse;-2,30;0,45;1,00
westdeutsch_hintergrund_nb;oder;-2,30;0,45;1,00
westdeutsch_hintergrund_nb;deutschen;2,29;0,45;1,00
westdeutsch_hintergrund_nb;beschreiben;-2,22;0,45;1,00
westdeutsch_hintergrund_nb;hessen;-2,22;0,45;1,00
westdeutsch_hintergrund_nb;jeans;-2,22;0,45;1,00
westdeutsch_hintergrund_nb;ihr;2,22;0,45;1,00
westdeutsch_hintergrund_nb;früh;2,21;0,45;1,00
westdeutsch_hintergrund_nb;ruhrgebiet;-2,20;0,45;1,00
westdeutsch_hintergrund_nb;wenn;-2,20;0,45;1,00
westdeutsch_hintergrund_nb;ordnung;-2,20;0,45;1,00
westdeutsch_hintergrund_nb;westdeutscher;-2,20;0,45;1,00
westdeutsch_hintergrund_nb;elemente;2,19;0,45;1,00
westdeutsch_hintergrund_nb;gesellschaftliche;2,19;0,45;1,00
westdeutsch_hintergrund_nb;könnten;-2,16;0,45;1,00
westdeutsch_hintergrund_nb;wir;-2,16;0,45;1,00
westdeutsch_hintergrund_nb;einfach;2,14;0,45;1,00
westdeutsch_hintergrund_nb;mit;-2,13;0,45;1,00
westdeutsch_hintergrund_nb;arbeitete;-2,09;0,45;1,00
westdeutsch_hintergrund_nb;traditionellen;2,08;0,45;1,00
westdeutsch_hintergrund_nb;selbst;2,08;0,45;1,00
westdeutsch_hintergrund_nb;bei;-2,07;0,45;1,00
westdeutsch_hintergrund_nb;bodenständig;-2,00;0,45;1,00
westdeutsch_hintergrund_nb;auch;1,99;0,45;1,00
westdeutsch_hintergrund_nb;umfeld;1,99;0,45;1,00
westdeutsch_hintergrund_nb;westen;1,99;0,45;1,00
westdeutsch_hintergrund_nb;mischung;1,97;0,45;1,00
westdeutsch_hintergrund_nb;badenwürttemberg;-1,96;0,45;1,00
westdeutsch_hintergrund_nb;brd;-1,96;0,45;1,00
westdeutsch_hintergrund_nb;gibt;-1,96;0,45;1,00
westeuropa_migration_nb;hintergrund;-5,14;0,48;1,00
westeuropa_migration_nb;könnte;-5,10;0,48;1,00
westeuropa_migration_nb;familie;4,85;0,48;1,00
westeuropa_migration_nb;aus;4,74;0,48;1,00
westeuropa_migration_nb;sein;-4,46;0,48;1,00
westeuropa_migration_nb;ihre;4,40;0,48;1,00
westeuropa_migration_nb;war;-4,24;0,48;1,00
westeuropa_migration_nb;deutschland;3,93;0,48;1,00
westeuropa_migration_nb;vielleicht;-3,71;0,48;1,00
westeuropa_migration_nb;vater;-3,70;0,48;1,00
westeuropa_migration_nb;frankreich;3,70;0,48;1,00
westeuropa_migration_nb;wurzeln;3,64;0,48;1,00
westeuropa_migration_nb;oder;-3,63;0,48;1,00
westeuropa_migration_nb;sie;3,61;0,48;1,00
westeuropa_migration_nb;ein;-3,59;0,48;1,00
westeuropa_migration_nb;der;-3,52;0,48;1,00
westeuropa_migration_nb;geprägt;-3,42;0,48;1,00
westeuropa_migration_nb;mich;3,35;0,48;1,00
westeuropa_migration_nb;stammt;3,08;0,48;1,00
westeuropa_migration_nb;sich;3,08;0,48;1,00
westeuropa_migration_nb;verschiedenen;3,03;0,48;1,00
westeuropa_migration_nb;deutsch;3,02;0,48;1,00
westeuropa_migration_nb;ihrer;2,97;0,48;1,00
westeuropa_migration_nb;jedoch;2,92;0,48;1,00
westeuropa_migration_nb;mutter;-2,90;0,48;1,00
westeuropa_migration_nb;eines;-2,89;0,48;1,00
westeuropa_migration_nb;einer;-2,80;0,48;1,00
westeuropa_migration_nb;anderen;2,79;0,48;1,00
westeuropa_migration_nb;wert;-2,72;0,48;1,00
westeuropa_migration_nb;ursprünglich;2,70;0,48;1,00
westeuropa_migration_nb;ich;2,69;0,48;1,00
westeuropa_migration_nb;spanien;2,64;0,48;1,00
westeuropa_migration_nb;legt;-2,59;0,48;1,00
westeuropa_migration_nb;interesse;-2,54;0,48;1,00
westeuropa_migration_nb;uns;-2,53;0,48;1,00
westeuropa_migration_nb;aufgewachsen;-2,52;0,48;1,00
westeuropa_migration_nb;waren;-2,51;0,48;1,00
westeuropa_migration_nb;stadt;-2,47;0,48;1,00
westeuropa_migration_nb;beispiel;-2,46;0,48;1,00
westeuropa_migration_nb;eher;-2,44;0,48;1,00
westeuropa_migration_nb;könnten;-2,44;0,48;1,00
westeuropa_migration_nb;region;-2,44;0,48;1,00
westeuropa_migration_nb;typischen;-2,44;0,48;1,00
westeuropa_migration_nb;manchmal;2,44;0,48;1,00
westeuropa_migration_nb;liebe;2,39;0,48;1,00
westeuropa_migration_nb;stammen;2,39;0,48;1,00
westeuropa_migration_nb;kontext;-2,38;0,48;1,00
westeuropa_migration_nb;man;-2,38;0,48;1,00
westeuropa_migration_nb;sind;2,38;0,48;1,00
westeuropa_migration_nb;welt;2,33;0,48;1,00
westeuropa_migration_nb;wenn;-2,33;0,48;1,00
westeuropa_migration_nb;zwischen;2,30;0,48;1,00
westeuropa_migration_nb;land;2,27;0,48;1,00
westeuropa_migration_nb;persönlichkeit;2,27;0,48;1,00
westeuropa_migration_nb;mischung;2,26;0,48;1,00
westeuropa_migration_nb;bis;-2,25;0,48;1,00
westeuropa_migration_nb;werte;-2,25;0,48;1,00
westeuropa_migration_nb;wurde;2,25;0,48;1,00
westeuropa_migration_nb;deutschen;2,24;0,48;1,00
westeuropa_migration_nb;geschlecht;2,24;0,48;1,00
westeuropa_migration_nb;lebt;2,24;0,48;1,00
westeuropa_migration_nb;zwei;2,24;0,48;1,00
westeuropa_migration_nb;zum;-2,24;0,48;1,00
westeuropa_migration_nb;sowohl;2,20;0,48;1,00
westeuropa_migration_nb;beschreibung;-2,18;0,48;1,00
westeuropa_migration_nb;person;2,17;0,48;1,00
westeuropa_migration_nb;ihr;2,15;0,48;1,00
westeuropa_migration_nb;auch;2,13;0,48;1,00
westeuropa_migration_nb;die;2,12;0,48;1,00
westeuropa_migration_nb;von;-2,12;0,48;1,00
westeuropa_migration_nb;stil;2,06;0,48;1,00
westeuropa_migration_nb;beschrieben;-2,02;0,48;1,00
westeuropa_migration_nb;gut;-2,02;0,48;1,00
westeuropa_migration_nb;jugend;-2,02;0,48;1,00
westeuropa_migration_nb;pragmatisch;-2,02;0,48;1,00
westeuropa_migration_nb;prägung;-2,02;0,48;1,00
westeuropa_migration_nb;schätzt;-2,02;0,48;1,00
westeuropa_migration_nb;dem;-2,01;0,48;1,00
westeuropa_migration_nb;bevorzugt;2,01;0,48;1,00
westeuropa_migration_nb;selbst;2,01;0,48;1,00
westeuropa_migration_nb;wir;-2,00;0,48;1,00
westeuropa_migration_nb;irgendwo;-2,00;0,48;1,00
westeuropa_migration_nb;wobei;-2,00;0,48;1,00
westeuropa_migration_nb;hat;1,97;0,48;1,00
afrika_migration_frau;sie;7,77;0,48;1,00
afrika_migration_frau;ihre;7,75;0,48;1,00
afrika_migration_frau;hintergrund;-6,30;0,48;1,00
afrika_migration_frau;aufgewachsen;-5,25;0,48;1,00
afrika_migration_frau;ein;-5,22;0,48;1,00
afrika_migration_frau;ihr;4,48;0,48;1,00
